?concept	?predicat	?object
HK D Quarterly Quarterly Swap Rate ICAP	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
HK D Quarterly Quarterly Swap Rate ICAP	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
HK D Quarterly Quarterly Swap Rate ICAP	rel:definition	"individual representing the FpML floating interest index for the HKD-Quarterly-Quarterly Swap Rate-4:00-ICAP"
HK D Quarterly Quarterly Swap Rate ICAP	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
HK D Quarterly Quarterly Swap Rate ICAP	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/HKD-Quarterly-Quarterly_Swap_Rate-4_00-ICAP>
HK D Quarterly Quarterly Swap Rate ICAP	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Organization Identification Scheme	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"https://www.iso.org/obp/ui/#iso:std:iso-iec:6523:-1:ed-1:v1:en"
Organization Identification Scheme	rel:defines	organization identifierOrganization Identification Scheme	rel:prefLabel	"Organization Identification Scheme"@en
Organization Identification Scheme	rel:definition	"an identification scheme dedicated to the unique identification of organizations"
Organization Identification Scheme	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/BE/AboutBE/BESpecification>
Organization Identification Scheme	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/FormalBusinessOrganizations/OrganizationIdentificationScheme>
Organization Identification Scheme	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
JP Y BBS F Bloomberg	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
JP Y BBS F Bloomberg	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
JP Y BBS F Bloomberg	rel:definition	"individual representing the FpML floating interest index for the JPY-BBSF-Bloomberg-15:00"
JP Y BBS F Bloomberg	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
JP Y BBS F Bloomberg	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/JPY-BBSF-Bloomberg-15_00>
JP Y BBS F Bloomberg	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
ZA R Quarterly Swap Rate TRADITION	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
ZA R Quarterly Swap Rate TRADITION	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
ZA R Quarterly Swap Rate TRADITION	rel:definition	"individual representing the FpML floating interest index for the ZAR-Quarterly Swap Rate-1:00-TRADITION"
ZA R Quarterly Swap Rate TRADITION	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
ZA R Quarterly Swap Rate TRADITION	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/ZAR-Quarterly_Swap_Rate-1_00-TRADITION>
ZA R Quarterly Swap Rate TRADITION	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
AU D Swap Rate Reuters	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
AU D Swap Rate Reuters	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
AU D Swap Rate Reuters	rel:definition	"individual representing the FpML floating interest index for the AUD-Swap Rate-Reuters"
AU D Swap Rate Reuters	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
AU D Swap Rate Reuters	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/AUD-Swap_Rate-Reuters>
AU D Swap Rate Reuters	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
CA D LIBO R BB A Swap Marker	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
CA D LIBO R BB A Swap Marker	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
CA D LIBO R BB A Swap Marker	rel:definition	"individual representing the FpML floating interest index for the CAD-LIBOR-BBA-SwapMarker"
CA D LIBO R BB A Swap Marker	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
CA D LIBO R BB A Swap Marker	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/CAD-LIBOR-BBA-SwapMarker>
CA D LIBO R BB A Swap Marker	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Entity Legal Form	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"https://www.iso.org/obp/ui/#iso:std:iso:20275:ed-1:v1:en"
Entity Legal Form	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"https://www.gleif.org/en/about-lei/common-data-file-format/lei-cdf-format/lei-cdf-format-version-2-1"
Entity Legal Form	rel:prefLabel	"Entity Legal Form"@en
Entity Legal Form	rel:definition	"a classifier for a legal entity that indicates the nature of that entity as defined from a legal or regulatory perspective, in the jurisdiction in which it was established"
Entity Legal Form	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/BE/AboutBE/BESpecification>
Entity Legal Form	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/LEIEntities/EntityLegalForm>
Entity Legal Form	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
SG D SO R Telerate	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
SG D SO R Telerate	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
SG D SO R Telerate	rel:definition	"individual representing the FpML floating interest index for the SGD-SOR-Telerate"
SG D SO R Telerate	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
SG D SO R Telerate	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/SGD-SOR-Telerate>
SG D SO R Telerate	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
CN Y Semi Annual Swap Rate BGCANTOR	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
CN Y Semi Annual Swap Rate BGCANTOR	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
CN Y Semi Annual Swap Rate BGCANTOR	rel:definition	"individual representing the FpML floating interest index for the CNY-Semi-Annual Swap Rate-11:00-BGCANTOR"
CN Y Semi Annual Swap Rate BGCANTOR	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
CN Y Semi Annual Swap Rate BGCANTOR	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/CNY-Semi-Annual_Swap_Rate-11_00-BGCANTOR>
CN Y Semi Annual Swap Rate BGCANTOR	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Single Currency Interest Rate Swap	rel:specifies	currencySingle Currency Interest Rate Swap	rel:prefLabel	"Single Currency Interest Rate Swap"@en
Single Currency Interest Rate Swap	rel:definition	"an interest rate swap in which the two streams of interest payments are in the same currency"
Single Currency Interest Rate Swap	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/DER/AboutDER/DERSpecification>
Single Currency Interest Rate Swap	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/DER/RateDerivatives/IRSwaps/SingleCurrencyInterestRateSwap>
Single Currency Interest Rate Swap	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Qualified Investor Restriction	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"If a holding period is not defined, then the period for which the restriction applies is indefinite."
Qualified Investor Restriction	rel:hasHoldingPeriod	date periodQualified Investor Restriction	rel:prefLabel	"Qualified Investor Restriction"@en
Qualified Investor Restriction	rel:editorialNote	"Needs review and provenance"
Qualified Investor Restriction	rel:definition	"a legal holding restriction specifying that only qualified investors may hold the security, optionally for a defined holding period (if this is not defined then the period is indefinite)"
Qualified Investor Restriction	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/SEC/AboutSEC/SECSpecification>
Qualified Investor Restriction	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/SEC/Securities/SecuritiesRestrictions/QualifiedInvestorRestriction>
Qualified Investor Restriction	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Farm Credit System Institution	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/definitionOrigin>	"http://www.ffiec.gov/nicpubweb/Content/HELP/Institution%20Type%20Description.htm"
Farm Credit System Institution	rel:prefLabel	"Farm Credit System Institution"@en
Farm Credit System Institution	rel:definition	"any federally-chartered financial institution that is supervised, examined, and regulated by the Farm Credit Administration and operates in accordance with the Farm Credit Act of 1971, as amended, 12 U.S.C. 2001 et seq. All Farm Credit System institutions are federally-chartered instrumentalities of the United States."
Farm Credit System Institution	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FBC/AboutFBC/FBCSpecification>
Farm Credit System Institution	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/FBC/FunctionalEntities/NorthAmericanEntities/USFinancialServicesEntities/FarmCreditSystemInstitution>
Farm Credit System Institution	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Investors Domicile Restriction	rel:prefLabel	"Investors' Domicile Restriction"@en
Investors Domicile Restriction	rel:editorialNote	"Needs review and provenance"
Investors Domicile Restriction	rel:definition	"a legal holding restriction that specifies where holders of a security may be domiciled"
Investors Domicile Restriction	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/SEC/AboutSEC/SECSpecification>
Investors Domicile Restriction	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/SEC/Securities/SecuritiesRestrictions/InvestorsDomicileRestriction>
Investors Domicile Restriction	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
EU R EONI A OI S ICAP	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
EU R EONI A OI S ICAP	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
EU R EONI A OI S ICAP	rel:definition	"individual representing the FpML floating interest index for the EUR-EONIA-OIS-11:00-ICAP"
EU R EONI A OI S ICAP	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
EU R EONI A OI S ICAP	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/EUR-EONIA-OIS-11_00-ICAP>
EU R EONI A OI S ICAP	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Partnership With Limited Partners	rel:hasMember	limited partnerPartnership With Limited Partners	rel:prefLabel	"Partnership With Limited Partners"@en
Partnership With Limited Partners	rel:editorialNote	"Possibly but not necessarily a Legal Person. If there are only Limited Partners then this is of necessity a Legal Person (no-one else has liability in this structure)."
Partnership With Limited Partners	rel:definition	"a partnership having limited partners, that is partners whose liabilities are limited to the extent of their equity or guarantees"
Partnership With Limited Partners	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/BE/AboutBE/BESpecification>
Partnership With Limited Partners	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/BE/Partnerships/Partnerships/PartnershipWithLimitedPartners>
Partnership With Limited Partners	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Wealth Management Service	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.investopedia.com/terms/w/wealthmanagement.asp"
Wealth Management Service	rel:prefLabel	"Wealth Management Service"@en
Wealth Management Service	rel:definition	"a high-level financial service that combines financial and investment advice, accounting and tax services, retirement planning and legal or estate planning for one set fee"
Wealth Management Service	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FBC/AboutFBC/FBCSpecification>
Wealth Management Service	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/FBC/FunctionalEntities/FinancialServicesEntities/WealthManagementService>
Wealth Management Service	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Convertible Security	rel:hasContractualElement	conversion termsConvertible Security	rel:prefLabel	"Convertible Security"@en
Convertible Security	rel:example	"Warrants are equity convertible securities. They give the owner the option to buy newly issued shares at a determined exercise price and date."
Convertible Security	rel:example	"Convertible securities may be convertible bonds or preferred stocks that pay regular interest and can be converted into shares of common stock (sometimes conditioned on the stock price appreciating to a predetermined level)."
Convertible Security	rel:definition	"a security that can be converted into another security"
